-1834625979568034330,311261
5020532821073806538,521384
5701992219380365965,540303
-5323064510065823714,680488
6462286579832694603,null
-6857029007582040557,null
6040162070716531806,142057
-4813132971700950244,null
-1797616108694499808,511586
-6925645588685031031,650451
-6920300280504257607,null
-2406925805861103217,null
-8754553225548925156,151129
-7453933325224450204,null
8274264366649497818,521340
-8427508885299607977,449316
7661333772508147306,680476
7354288539866124379,null
-4124882376909763134,540290
6689429539926907750,null
-413092986353354960,461513
-4988942705130483647,640650
7460923082284135395,null
-6310068428209757156,null
7213504600841692308,820677
-254368687558585597,273005
-7961518770903279481,null
2495022501651150070,null
-5750057154284618866,null
948131113071082617,null
-1544699200014677269,091003
-6505072382175916336,820169
7315757562614981583,731866
8852826375251569950,null
-8790287325659208630,null
-3365188382928664458,570505
-3572277853664304755,751406
-7672006046612859685,143078
1778287089846586992,531909
-5313667247730514073,200814
4872357048326671257,null
3728094043297717483,540278
6190867501683320599,541126
1828387158917851274,091023
-2319818478226363945,311003
-8821275550351905539,820180
8526056668025814803,732891
3145229271065452388,null
7238324610898175617,601282
-3646175891841766515,null
-9053639797744051849,161119
5088462811435406765,null
-3906843650050790218,522870
7197885535435357701,null
-7143733564071736031,322019
8170956257875000134,null
1653589380784787601,null
-5794194118790036515,790432
-230903985734265495,750505
-3186449739989465873,null
2630163348470056784,570514
-5557581553029085163,null
6164573565604257878,820633
6469948563444358111,561347
-145576245077428101,null
-5657268800856350131,null
2047901141492538449,731888
6277750448821328784,520522
3521840600014305817,null
-6693596984253297875,null
3974092776975679909,392056
-762766436714653357,460184
-7990621556800564346,531850
-5216627600276707963,511149
-1754990712298620669,null
-1373327817948624739,731883
1564982521824929085,null
-7243714761441912724,561255
-6065074056477113995,730688
-4180465474865729221,521823
-1489602380156551879,null
-4293672536060533927,null
-2281443522884045088,820612
501365714389212638,640657
6446434518183528892,561613
1821617293273904805,null
2697406955178645703,760676
-2719698318954761699,null
-7728504292811663880,511578
7140631856424085215,091016
2878356583800962382,null
-2619594722486682723,null
-7417988588212106525,null
2012825811840176649,670632
328974444700021359,null
-1621397071285658024,null
7330393644862405798,null
7075963082523379272,null
-2999525895818056864,null
-4917364565448765589,null
5409959227802232621,680475
5998390812482584928,null
4541153534422654683,null
-560121909790830785,671442
7448992509730572866,601372
2756476195695337744,641505
6742663137160643700,530473
4750558382451837855,null
-4419438055501929528,681610
1211025001604171186,null
-5733937169535672171,null
-5887888557879421102,null
6482570981801911446,080108
-6661507292240583763,null
1350428548112215801,null
7970468768194302735,null
6017589532558575917,165002
7217713482690833781,null
1839399064492662358,730305
5957487447131713263,null
-60274480676974952,760501
-2509629123132960206,null
8313394890111220296,null
-3947445587204405952,681511
2808456457192569743,null
4917183861789920999,790450
3530222895132448413,760431
1285119660545992657,730548
-2706891798525524383,null
4382238555819536881,null
-8217512713018691021,null
3384184651923953545,371066
-6833155416226085889,null
897882256614760368,681792
5976137718628796315,null
3196993138819685367,null
7061967841918177242,null
7851865382410370193,null
2070222550994930070,520031
5007526330374723044,null
2631384978943713363,150119
-7779448210368960984,null
8549006901055018557,null
-6219062386685801277,null
-5310801141942106465,null
-727772632360572220,531574
8103154866446147064,null
-5489628419888865513,null
7988989283388679191,521202
510295954287695539,680309
1366802764747668627,680689
3111168772790877607,null
1363132180231694460,681533
-4518525365756300637,391049
5250163364434941326,null
7246457549264402059,751335
-7152107376762699935,null
8825703680706446874,null
1075147126732253151,820310
3873000117674826273,null
1062112683234506575,531830
-1785656501372512579,640684
-676395192319323847,531548
-2014733301887857929,101052
755041805391332224,321113
159451877605049960,null
3534681694381651814,null
-3976028320459754981,null
6533728400710586706,null
-4041041630459766874,null
-740353952595356315,640273
-204002619227313778,null
-7895222829154845494,761456
5588739117516889940,null
-5580987482202275016,null
-5030274390605461314,null
472282138878252734,651628
5620232431776681720,null
7314923675400920379,511601
-7831297420866855338,null
7712102560203045010,650448
8674648307762136813,331049
-4727906887141175115,null
7583525661882238823,571246
4388001966594159452,null
-6611359638475039047,null
-788077467849027527,640651
7053521564922550939,731509
-5241724180980845268,null
-3024328338469245503,750129
7109514715242293237,610138
3673247043210764626,null
4608636532306303409,560596
4353290934134302116,538699
2948422399223198766,731517
7770341457587035785,null
5166236398604400728,null
1031077688735887068,462034
-1939486649135258020,681251
7644169411654062786,null
-8803691822930738978,null
7070465454961305782,null
2784404005696422772,681154
7287859035136297392,null
2522480181245108889,null
-3526025018970088178,null
-2214176060302348410,510258
-4552408269289957457,null
4393832917700979992,671521
6047512460307625945,540323
2649056325100858895,820101
-2057577940362799728,null
4060498247332948349,150074
-2111982795651369228,731007
-6450190398314038975,null
-6158389789829929802,210671
5549348989368257694,null
-6036609742430247306,null
-289217800590606098,521330
-6422466109882798528,330010
3668856095862280663,730685
6941652366002696820,null
100964166404639061,null
-4508741167095163327,null
1130343496249867551,null
-6467551747973189205,681541
-5919984863929691846,null
-2345271285430470983,461013
5307626880446131816,141148
-4719823931320862614,null
-1612438009851869751,null
-1898420338415473,null
-4881990908523031586,371028
-1246632767420386254,null
-170411353821202497,760342
-6065772729851623200,311128
-4748644090651728729,162044
-8892596028706105755,null
-4238139275826804663,473613
-9063392575255647838,null
-570743276359473494,null
5563611424190901564,null
4319339041470177122,511135
-2881488765508521331,530980
-795773539794162155,311156
-1876193444802028169,null
2956571645202914905,null
3039448849929191488,null
-5087756269025340147,540305
5266215542430399284,732002
1403303605263423920,520507
1645188238993604300,150064
-3842216167259303319,null
3365041452302225191,null
1925148158550916328,null
240810930097120556,null
394924372073071146,671518
3894472678796074771,null
1308560451182656881,null
6868423718613883706,143056
-8155321913759523310,null
-7698143757190463314,null
8969927800023001277,520882
-6654838224298420463,null
2726208363087190025,null
-6270241906450816346,540297
2578041127995174737,null
-9042869499941492469,null
-8011825442011185714,null
-6413815972570965296,null
6674420601195843843,null
-4942243792737868793,641257
-3240910955448129508,681625
8445880824658480002,null
5157622904945210349,null
4725003678866710902,180261
-3979494748908452874,null
8478705969506009225,null
-7647337666182716692,null
434116915865868370,null
-8777215032116963746,271018
-1909095523650668340,null
-5793747482581064511,571152
-6416779517903454510,521390
-4068163929353498799,null
2530775402636360159,820207
-7858386431567077613,null
-6075830071787632614,731525
-8837768149898370206,null
6244798977129929776,null
55160781411619235,322108
9178137703613506502,null
2666932218407253770,680489
6110290476759937315,null
5759667550215539339,null
-4560373196585877815,null
-4359930969251628392,760385
6273825200979205657,523869
7650013903658649593,411651
1366873517329022745,200638
6606340447798937798,150096
-9108424305872665157,null
2091228826686504621,null
6888565187196817529,null
416595011038739341,160096
3945599359249923574,null
-5906389894621664989,321032
5777723606883947268,null
-2731608529365517388,null
2332201883046260475,511199
8491447573026108662,null
-7480098804620616553,null
-7736553512698223552,null
6376543747403758241,531925
-4990135781657788740,331065
2451398295134757857,null
7904571838160053304,null
8932407055081669864,650376
435345924324261801,null
7935698966268597882,641762
1167939739415460209,731536
-6020569888525911113,142084
8154942200294772044,null
5401705014854387591,750120
7293812871709194694,null
3020187088111738729,272010
-5401515117289177538,731792
8195006182377252620,311227
6077310555944562148,671446
-6835236200005558342,null
3547442263858262029,null
8195370474329226782,null
-8969285677380953151,null
-7769034891703767197,null
3338538105744970277,null
5030959043719948284,null
-3605255660709737271,166008
7964005359517832629,100080
6252234927686842777,655291
-1851071632390451408,null
-7094638366206043427,null
1352411677465109547,520248
3028396803302296529,550253
-7011264102869103611,670636
4029818176480776168,540310
-3565577228858748267,531172
8727604385292588476,671170
2177476407335522211,null
-2292551210714455086,null
1646946740713477985,null
5939122712098286086,null
-7637017835167458853,null
-6569122147950274746,511710
-620196505091769851,650141
-3115242167514607586,511762
-8407678914827545844,null
708045624948597087,null
-8998603098508985478,null
1520068636475746548,561323
214836965872147562,null
1630391958985037153,531435
4521031330210644935,731859
3107784240222593924,610164
7086470791918830228,null
-2006959701661198360,820659
-5437804010474281195,511614
2798120416456997945,471739
4378968656239326538,null
7204061480222047232,530475
-4290180276669620743,540212
4052240838178138283,null
6846671892359032197,640216
9145967096685240283,null
-6030640552763829918,640560
-3291166668992271339,null
-5312490251112509264,681118
833761463356537330,731839
1258143212058696122,150167
6180729364510735412,571268
135573211947266244,650440
2744735739241198170,null
9063122339764241644,null
3820939079908124054,null
4629887284547706170,333008
-1156205242664593386,820292
-8654358055388396418,761296
-1317667806353876283,null
5383933946622083683,null
4582663705494859262,null
7022470865302178694,null
-609885649982820931,null
3043749817379166022,510734
6599371199785003959,null
-6112325524391286463,100090
3251451698310866952,null
6668865840751750973,640682
-4184186001549803853,null
7944737130446017833,532006
-6256780541659691019,null
4880067082608412509,650296
2086570637468493860,null
-1221154288136807632,521351
-3351131584975638986,null
-7422912088654588470,null
-6514308180525028874,null
-9209769595510207947,731759
8205923831632508600,null
2616298974844062391,null
2794174115403067463,561256
798361251207097305,null
-6884317338684874190,null
4010658873715159398,462021
-1088691000825049794,null
-7934726725096393626,null
-4554470797163685290,null
-3619714763810977068,790417
1807633368558022050,null
-6338763193219199517,681135
5668351861679560004,731519
2260300705579444274,731667
2213886237079275524,080010
977649339002021924,751404
4331103015223285364,null
4201106043199423499,null
-7161224653348917876,820196
-4481583789494265889,null
1770012768229039819,571237
-4883436854026162725,null
3970616211418820908,null
-4932520654875905388,820638
-1720750800839630852,null
5214173660178175564,null
-6584562254912246535,681604
7075533525545311598,820226
3673992962448357561,751482
-8850463648297302070,760307
2089094510103309592,601273
1759021528756292623,790408
-3473627247241167144,null
2134267124303040436,null
-2795724647125076692,820650
1062635822170567778,820267
-8218022280333068223,731523
87728941339301967,544124
-6758618794936437559,null
4616071453612843925,601267
8779629127464916159,471765
1185292530421342969,760347
8853340079601829410,null
-1971230405763776698,730889
7083443192847267219,100070
5907556229418597963,null
-49431925073745324,141169
8431145095487394574,null
-6428766278218918240,441047
-670312881773536447,null
1708950538418228841,820302
9093999392908366352,681573
3339412849764445442,511700
-6252095870963931426,680809
4802843255436431228,550150
-6445634837728945400,511782
-8982298626995830952,null
-1736156297868938359,671455
-3707945347112603511,null
-8236712827391228159,null
9116686159906659108,null
-5333104441892630719,null
-2105579689146893533,null
1102254647760883679,670259
7537601794457154833,161011
6474847976463401069,null
5724652385009805553,null
3110296916990067469,521742
-4720442724908256513,641760
2829521478678459621,640673
-1283223636072131136,null
5432965600669100902,null
8331173314368110302,null
-8633869413546344323,null
2006892398472328495,null
4278622011664317355,411671
7779963231897311195,640660
6946872475959615474,null
-6226288753826122680,null
-8293208964040298131,null
5545685909716663847,null
-9118119400904182801,null
4797677323627642107,null
-8539628585629282804,null
6672267971678428008,103112
-7182806440034967261,790446
3132671813646272745,null
-4918968718103232969,null
-6236238957717426250,540119
2098591446962562446,731728
3475649691756736932,null
2670516993228609993,760674
3689363839458245692,750351
-8723925452579498193,null
728959799781635918,651377
5789500094338079786,null
6136511024095343573,null
-8488095167813387438,null
5703916533199507178,520519
1057832013545988239,131002
6376682898834062514,511108
2649871729860307944,null
-3344966370509333853,540334
-3259433109160803684,null
6676177965182161649,null
4146317551252337114,601057
3273749488436384954,310141
-1024478556627687922,null
6229868365633900768,570273
-7553802044987959516,null
-7101594155910779678,null
3274387514351777637,571448
-158191481905686784,null
3628970509569277431,730676
-8627743941602578811,760512
832578137135192242,null
1698528723058264588,681276
-388284912871938282,null
9055682198588572444,511458
-3253121604891399860,null
-7804595524211837874,null
1095583310048567474,522864
6365139603410953731,261008
-7845766487002569316,null
990171574600833352,640967
3134629479849404029,null
-6053409426346171541,null
-5054841138302053260,null
-2480367533242494475,381013
4507853243504716431,530997
7937413434671604294,null
-574397763282876949,null
6508501474689669412,161131
-2556673343764916321,540260
-139377943433960337,null
-5212184280519621520,750466
-6762782136747830129,540180
7613038022112618389,641865
-2638566310682300448,050033
-46764495215527897,820105
-2049222819028567797,null
591746526712414592,null
8636641087308758817,null
-5574453343905894605,591601
-4499037936597346959,null
3065028947850500548,null
9163788787775175757,750339
-5915422409239207521,null
926201063939203768,null
6998927476073028707,540210
-974604557859927460,null
7935775629097192565,null
-5571644015374876804,null
8732667368398862004,520166
-4812078826613553100,null
-8369101271138825310,null
-7881430146847706427,790430
-8671038269397426190,null
8907368030450004856,null
-3764287978266705247,null
-457770053037280121,080001
-8401863327263500297,null
2762526702853484920,164028
7186736794701402249,null
-2396114337658737411,641841
3370704596970237000,650445
2305394176833703680,681253
-5676299523890365696,670548
1700270333210640952,null
-2437634188305108627,750121
7757589339822289624,null
-2194731692068731844,521842
-6362615636203173154,null
6383519904827820189,120312
-3216571918853618720,751358
3981494673073062597,530105
8523307070125718737,null
-8514844293229926971,null
249883064074441664,731588
-6088189971079159252,540319
-2983568815902192090,510526
3795350560790597601,null
2548400507659502995,521723
-4978601383990440947,null
-4736384699891828644,null
-3243732441085816672,790451
5627305045467773358,null
6691704723569951083,730690
-3069750077406170255,731709
-5885021602856249759,null
3376016864184919214,462019
-1627490029147256664,null
2861385948091766567,null
8412274986087776022,328260
-4361923547378453172,null
-4402600725543151738,161026
2755558374070032709,521307
2942380403920314497,null
-4283088043647618896,null
-1784521583171975257,820624
4867268225474421338,null
1214165829249013243,null
5048034256092934299,null
178058868611616709,511561
1999051777010873226,657288
-2219444618079972874,671517
-6096353372624169888,681227
6624599992245434169,null
-5082794285359240032,null
3726061035341775632,null
-4149162341240626999,100110
-1406872414960801813,790437
6634734964707812538,121109
-4996562046314939792,null
-6458145103038671218,680817
-2492519926758067304,511736
-597606152056314281,731013
-4212233599076636443,540308
-169981799587164113,540291
-8361351016320453878,null
6336188030246800606,311194
4295323610606139066,731029
-6347716350721084270,null
-3620578202657445586,151104
7069614198819950516,100093
1222225847691423569,null
2174591728488124223,640659
3904226128483925761,null
8622753472170361737,null
2771188904300383041,544205
-5899692748451313463,null
6363752772273306684,null
6223897267543936890,820312
-2608262455774801769,null
-7576125255903459795,null
-153312160476637313,null
5291452792919365712,657290
7477439800658155881,211014
-2340011730535617081,571024
4524680876069345609,null
5820005572776993292,560590
375641678536819702,671488
-3094788538601096109,null
3032107533827503067,null
-3547788955602707550,310130
6930912621311807498,731549
-7757995192307467366,312101
2482209416093968557,731661
7509957098559948536,142054
3834316685597341701,null
-770770046002340966,544228
754211198213511336,640697
7857816854320295679,321085
1143187893537792929,731671
-2900222353243236514,null
-7707112922777883556,820603
-3293688446606350267,null
902733484221321480,null
-6141874971135444454,null
1286126658827579437,null
-727200750343274686,null
6761652453849146269,null
-5139667983101708458,561130
-7188537591333656044,null
8695997897195402844,530933
-4479679306802307136,null
5823012634121700247,null
1664641502468798379,540332
-1378539010616442135,null
6362947708748612666,731633
-8521322122706791577,751313
701289380131063586,731406
8046030404418534880,null
3261991069927904847,731714
1331727523751763118,null
-6706989451684637344,null
-1830784841623023180,null
-2186956921593563759,null
3531586397029454259,540306
7057012410441078384,681527
-8311880350678055652,null
-1722204692391831619,null
7218044050531185371,730687
775746435061601587,820602
6599630301059623906,null
-2872149860701999403,671505
-1361418464051739458,640268
5635624582681051548,null
-8646462364925838921,510624
-4523371456061038085,103104
-8418102658799369378,null
-9073222912897980865,null
5805032584526999448,null
-8261475884874347381,520499
7458785384011364522,null
-697378036736111332,760813
-6401593805296087347,530476
6740878301155304789,733897
2043465132731875524,820670
7199751778690001780,null
-3010409729111958817,null
-5627483400463542028,120440
-5066377412539278877,null
2804741466837619081,null
-1620045494996293338,571410
-1786224052135692826,null
-6013699961585679483,820288
4751159750951390910,529098
3077234623323173070,681668
1814740562764084628,370017
4260166494560017118,441065
-8935532146949730882,750106
3038150730575433405,null
-1990834914203744901,544117
4977103272700848319,681160
-873250280417415103,null
2273384652332730285,470630
1769390549066352293,null
-2576884388219822353,790443
4123054659880493475,null
-8431500878492862191,null
-6168477789508767665,null
-5550420494654334363,511564
-5283630976537820284,null
6007136292604731507,null
7987374607663219200,null
6566411060898301628,100108
-6295144863725972529,null
-5701998932044672854,530470
4090516886988233866,141088
5138671358575619038,null
2968462746435538375,null
-7791678076022630367,null
-1946132906840790264,641962
5183562664264453316,820305
-3137939144371438620,null
7272537343528910226,null
2216213810830034738,null
-6286535047138775602,511158
-4760072342179642879,null
6337835698756161162,541111
4042745307340956067,671401
6690454118033538204,null
4598502015128360933,null
7684769930014377881,null
-2808075222107004057,null
397694175868139339,311018
-5594449660740957699,680815
-5385175328974961117,null
5895768705467611971,820644
-3432372919354791481,141019
4398918748711049029,641212
-5585920619178516129,null
1877832146555490450,null
5362824910333498482,null
-1455331582587586855,null
-2120181734618473362,null
384351906017441407,671629
-5213625825917705006,null
-9117283349505172095,null
5032508465783703038,681559
-7233358480004252466,731721
-871849785371092869,731737
-1482392687731472083,null
-3578704055525919684,820137
-2262994727033236589,820126
-3939122373742265903,322112
-2892873685133069532,101057
-3544528341574652084,731701
-6746807255880519163,null
-4800359072640819021,null
8020619215681291102,null
-6998091279570393222,null
-801981946482460356,null
-9210902534230881953,571135
-7610695140955386613,640686
2279845106066342567,null
7938355727614156930,null
2205083555857240128,520475
793465743891678726,790434
8873105071504418668,null
4287137169512875972,null
-4736102959544071803,null
1525468642018441998,460187
-2535806966223148164,526494
7342754855691138940,650293
-1132487023140726344,null
-3135566114041408124,null
923583298388752945,null
1734662428272066580,731578
-4754875106296951416,null
6803502011771196210,730785
5513461673464349989,null
3137689576811602640,null
4365981037311879430,null
4079860099588207268,560700
-3048615464996834840,null
7652457195314605771,531373
4766955194924173268,540184
7482761134840340775,null
5256394855911640658,460807
-9167186813164564632,671603
-8342845691141577343,321098
4010580181775166208,161134
-1189602443174605033,671449
-7385539340187943973,432014
-3781280401974043136,null
9076279066283569744,null
5987420670263564201,null
-9124394243039970728,null
4342429777663982373,null
8979082385357957953,null
-3286810783683401730,null
3537332306565757065,null
-6575727385626721826,null
8449365155625547595,null
-8450639756522472771,641624
930818757574465901,540304
-1900228052048664532,760513
907993328636112909,310480
1450976966496928481,null
-8672147214620750012,520125
2623276194687797217,541248
-5892951063787863430,null
5688007397815132346,null
1871435458171532641,162120
7394502222795918028,null
127405518102070234,null
8410407792954993348,null
1747916632685137151,null
-2343522241181647153,null
-4683188052235924418,null
-8513725808946988959,null
7936064542349164452,551546
-2081170146993854723,null
-63701852592275387,641647
1881389909301535651,null
-8520097863844206699,520115
4135225053010479791,151035
-8081339831598203955,null
-4679939364146757331,null
3357674681824371911,null
264977403056445174,130028
-8861233274454066554,610150
3532119149233686605,null
-6047988728248595980,143089
6772642628093587905,null
-4486871513870050841,641844
7962693993283604796,null
-8822001300772078879,790410
3266685911422976892,null
8568639130163190886,511269
9036728198949862309,null
3746071661349291739,null
286312797882855648,531946
6876123539093549386,820259
8048967176076423414,null
2987292778221374191,121462
-1157431947087697768,681567
3632871808168501042,null
7824825596146527956,640655
2457586504055177313,610399
837685601222802427,681203
4609149439228349043,null
-4297259579380391282,820211
-7699530869444031121,null
-1510000961752261175,null
7297081184128657508,null
-3858242995880008746,null
6159541937689320459,null
1075881158904243067,641638
7354447583008291286,null
-759183133694398591,null
-5427383963344746971,null
8238137694074316408,null
-9197920939054225213,530364
-5780399023193548725,null
-5323373282484723666,522891
9199881008419919529,null
678390793416545652,null
-8385750065731368122,730693
-3582615884684430952,531159
4662490568566839931,null
-8117850429453127379,731775
-1111678903155766108,461116
-6968877420347209322,681675
-7392994129089291339,441077
2670850685399561728,null
-8816006137153389298,731426
-8537450951929556431,545121
-2277310762845213652,470748
7100762336564912788,731773
-2710951172720640922,642517
4487683729872893253,null
-4084411199854642639,null
-4029833439224922104,511204
-4192033690572607390,671217
-3168259910880823444,790470
-1421805823825343248,461208
-6549553400227124191,null
7125389070207651215,540272
1903147740588117163,511500
7548054236595511009,null
-4535041750617741663,681146
5574371830126660799,null
-3042375741020894865,null
-8519492966248067277,null
-1048934628593844203,null
-4610307893195147935,null
7483467252063853933,680810
5239981583548850735,null
2606953638221393473,null
-9011549594795002102,null
6333538184769231607,611163
-4563252318748658972,180231
9063355600704326104,311060
637229790413002006,null
6232694537869903509,null
2952709114816903437,680686
-565385784121409059,640669
6058003395031645214,651188
7780985127789960905,null
2114246725808277307,null
8335430042935703707,null
1253658635649074430,641640
-690085693471982130,511216
-787126114166083763,529497
-8722342786033460773,null
-3644437693243703446,null
-6376610888074596908,752306
9099007033726847995,460094
-2668978997983518112,820172
5797061609132381409,161113
-3013788825584003315,null
2022705426958756303,611328
-5019325019112181089,731579
-1264466976668601384,640986
-2476729093861184767,600354
-3618850129311515368,760441
5266888740623501062,680687
2400317848130200046,null
-1917148074683122426,null
-305121385028962144,671225
-6423185419392609355,null
-3763424112284325000,730689
3469186802242867513,320004
-7972905111518184082,null
-2078693908612671316,null
4449816522129487177,null
-8974956397978226414,null
-8613519413566140274,null
6866037949006971835,null
1929173743973611838,null
6202715127255657638,null
9179363441201654079,820672
-2950496054688741284,272002
3929177461973246385,null
-3674353614243816119,521856
-7717227867184079304,null
3960051763644086657,571290
6836435582853353400,551257
-9119164903555664710,null
6996980904943949374,null
3421133772820144948,751484
4151553102968530882,null
8825291302657238691,730768
-1996347163677090438,732892
-6715707076895630733,null
-10904159783489112,null
-1247275007250767483,null
-8474383746461995496,151070
8488278724621223827,null
786008892903986821,null
-333639849721748432,null
-3948101724091664288,050004
6288545806527454937,null
6167142760913546242,null
1075945102731448307,671234
-7224375075854677885,null
-1435620014476034318,null
-1026077919002339642,null
-1317344062925052874,null
-7457902237807743645,750361
4851190107949734836,null
6860279475658631942,null
-5157249382366448146,null
1696970750750928810,671422
-983150097334207843,null
-4213845173872091633,361002
2065724489028590837,null
925806219277771933,null
-986270412089714289,640667
-4835514649718989346,141157
